district_ubigeo,department_code,year,ntl_weight,ntl_sum,poverty_rate_nowcast
040607,04,2025,0.00036059573646043437,2.6015029803893905,0.0057618143324887836
040608,04,2025,0.005802466076239101,0.0828862183013949,0.09271527314778095
040701,04,2025,0.0004394250839723801,1.8619038369591203,0.007021396791154109
040702,04,2025,0.003515026379687282,0.14048074633357768,0.056165193666344294
040703,04,2025,0.004603391837563396,0.10558167459073015,0.07355574785240128
040704,04,2025,0.0024780919593540432,0.20496901742654955,0.039596435356628226
040705,04,2025,0.0037314877657510094,0.13181727783684666,0.059623943148229025
040706,04,2025,0.0004198792825372583,2.005472693974978,0.006709082286400609
040801,04,2025,0.009447119465164865,0.050124855374873205,0.1509517246915458
040802,04,2025,0.013423925262850276,0.035019091769535625,0.21449550606718176
040803,04,2025,0.015858096811492195,0.029565143957249674,0.25339015483472294
040804,04,2025,0.006867336446718897,0.06959732179719258,0.10973040877611455
040805,04,2025,0.012305047919711895,0.038263508130612106,0.19661741473068298
040806,04,2025,0.00264741816465835,0.19068462134205233,0.04230203073100765
040807,04,2025,0.03931706070393925,0.011821215432607756,0.6282315096095017
040808,04,2025,0.0038243112629109508,0.12842074895309188,0.06110713249921173
040809,04,2025,0.006910829417708612,0.06914451000942981,0.11042536547768539
040810,04,2025,0.010562613795677784,0.044714757015830595,0.16877576022909446
040811,04,2025,0.0031545270932706497,0.15774247918326237,0.0504049204703376
050101,05,2025,0.005006273223242096,0.040236256452515606,0.19465173560841015
050102,05,2025,0.00036687165609588753,0.7130909045869835,0.014264543987143644
050103,05,2025,0.0027793890744716356,0.07363921589127842,0.10806699577746838
050104,05,2025,0.0014416990637547884,0.14680744945139124,0.05605551524476168
050105,05,2025,0.000245670795480104,1.2341647113087948,0.009552064898593829
050106,05,2025,0.0005606984216090753,0.42221516927083336,0.02180083188676271
050107,05,2025,0.019847254651922705,0.0020424780617672132,0.7716923133805602
050108,05,2025,0.019847254651922705,0.0,0.7716923133805602
050109,05,2025,0.007853061256971,0.02546661276566355,0.305339308372512
050110,05,2025,0.006359570707743587,0.031540660858154296,0.24727005914092343
050111,05,2025,0.019847254651922705,0.0011028950571720958,0.7716923133805602
050112,05,2025,0.0008461112370245416,0.2628930817610063,0.03289812869980496
050113,05,2025,0.0030251030450236817,0.06746070198879327,0.11762073939040994
050114,05,2025,0.0045280126810396965,0.04457953213334739,0.17605621745320488
050115,05,2025,0.019847254651922705,0.0,0.7716923133805602
050116,05,2025,0.010633373651691945,0.0187458900304941,0.41344220428587714
050201,05,2025,0.0008020260301214632,0.27919994416784066,0.031184026880811
050202,05,2025,0.0018129547835432234,0.11508526704340187,0.070490518487467
050203,05,2025,0.0004048776486135203,0.6286785195210863,0.01574227643944606
050204,05,2025,0.0014250303766703322,0.14864643833093477,0.055407410611510825
050205,05,2025,0.0010097718663136528,0.21601073494297107,0.03926151002585641
050206,05,2025,0.01923809994309655,0.010318267829303812,0.7480074252333132
050301,05,2025,0.0003644305740458778,0.7192789713541666,0.014169630897783888
050302,05,2025,0.0011725710444285755,0.18343590501845206,0.04559139678245063
050303,05,2025,0.001267981994641955,0.16853270106994886,0.04930112380431194
050304,05,2025,0.000360903489036492,0.7284084268428931,0.014032492314230765
050401,05,2025,0.019847254651922705,0.0,0.7716923133805602
050402,05,2025,0.019847254651922705,0.0,0.7716923133805602
050403,05,2025,0.019847254651922705,0.0,0.7716923133805602
050404,05,2025,0.019847254651922705,0.0,0.7716923133805602
050405,05,2025,0.019847254651922705,0.0015039647382403176,0.7716923133805602
050406,05,2025,0.019847254651922705,0.0,0.7716923133805602
050407,05,2025,0.019847254651922705,0.0017271499208358142,0.7716923133805602
050408,05,2025,0.019847254651922705,0.002862512194289046,0.7716923133805602
050409,05,2025,0.00789120133888589,0.025341979892267656,0.3068222544303727
050410,05,2025,0.019847254651922705,0.0,0.7716923133805602
050411,05,2025,0.019847254651922705,0.004131629518403444,0.7716923133805602
050412,05,2025,0.019847254651922705,0.0,0.7716923133805602
050413,05,2025,0.019847254651922705,0.0,0.7716923133805602
050501,05,2025,0.019847254651922705,0.005985173265984718,0.7716923133805602
050502,05,2025,0.019847254651922705,0.0009362999929853656,0.7716923133805602
050503,05,2025,0.019847254651922705,0.0,0.7716923133805602
050504,05,2025,0.007129561952270755,0.028086906894826753,0.2772085234370111
050505,05,2025,0.005091080385797125,0.03955291888680876,0.19794917077569618
050506,05,2025,0.002355843731534122,0.08744233716435793,0.09159889017570198
050507,05,2025,0.019847254651922705,0.0005245142221869819,0.7716923133805602
050508,05,2025,0.019847254651922705,0.0,0.7716923133805602
050509,05,2025,0.019847254651922705,0.00016513679163854684,0.7716923133805602
050510,05,2025,0.019847254651922705,0.0,0.7716923133805602
050511,05,2025,0.019847254651922705,0.0014202604850058497,0.7716923133805602
050512,05,2025,0.019847254651922705,0.0,0.7716923133805602
050513,05,2025,0.019847254651922705,0.0,0.7716923133805602
050514,05,2025,0.005657889007261988,0.035520988174631625,0.21998757679271644
050515,05,2025,0.019847254651922705,0.0023267176572014303,0.7716923133805602
050601,05,2025,0.0024278064028433804,0.08474365649688809,0.09439691142718558
050602,05,2025,0.0025700527754595154,0.07987092008295747,0.09992767294958607
050603,05,2025,0.0003970379007749687,0.6444405710806659,0.015437454777611532
050604,05,2025,0.0005626677260926373,0.4204630359716774,0.0218774015262077
050605,05,2025,0.00032388969469936753,0.8399429953309911,0.012593338079554746
050606,05,2025,0.00028987978275579366,0.9763885406218656,0.01127097949213857
050607,05,2025,0.0012271315924671118,0.17460701583970523,0.04771279625424561
050608,05,2025,0.002300755872582927,0.08962717391602935,0.08945698803060549
050609,05,2025,0.004042320372279664,0.05006786903359629,0.15717174058668443
050610,05,2025,0.00017138358535587802,2.1654918008627386,0.006663661941069514
050611,05,2025,0.000211739641481693,1.54132783321662,0.008232768543308277
050612,05,2025,0.003971882895387287,0.05097803398249455,0.15443302128040987
050613,05,2025,0.0020497325724909104,0.10114172013857829,0.07969680937830684
050614,05,2025,0.002916318503282058,0.07006332232118022,0.11339102620594665
050615,05,2025,0.0051436187843677175,0.03914110912875017,0.1999919459123735
050616,05,2025,0.005048705607387229,0.03989142982327208,0.1963015730926104
050617,05,2025,0.0002795251160697456,1.0269010902518656,0.010868373850734811
050618,05,2025,0.00081896261035663,0.27270247423608146,0.031842547618900346
050619,05,2025,0.006897211428352821,0.029046700175775375,0.26817437153731516
050620,05,2025,0.00609782161154598,0.03291659128098261,0.2370928447547295
050621,05,2025,0.005285134095734502,0.038073363219935416,0.20549428262959926
050701,05,2025,0.0004798506240078033,0.5091684547388498,0.01865734302360123
050702,05,2025,0.019847254651922705,0.00515571769989248,0.7716923133805602
050703,05,2025,0.0037242912225287656,0.05445776392592352,0.1448062696639869
050704,05,2025,0.00380343792714828,0.05329486910857302,0.1478836173705305
050705,05,2025,0.010796080425310807,0.018460780653125678,0.41976849821109075
050706,05,2025,0.0043880194845609954,0.046034027723280004,0.17061306294429035
050707,05,2025,0.009601514449083692,0.02078127679024034,0.37332190406759763
050708,05,2025,0.0074737139130641025,0.02677639255879449,0.29058969012413
050801,05,2025,0.004138992895976,0.048870342293965446,0.16093051955938914
050802,05,2025,0.004030653876483472,0.050216366906437514,0.15671812897702356
050803,05,2025,0.006992085942808086,0.028646978264716617,0.2718632410976071
050804,05,2025,0.0023211342581181825,0.08880634767463408,0.090249331543724
050805,05,2025,0.0069701809661149566,0.028738287683148,0.27101154133180444
050806,05,2025,0.0007920822047541144,0.28316037644185293,0.030797395392670228
050807,05,2025,0.019847254651922705,0.009727801947758116,0.7716923133805602
050808,05,2025,0.004881997298745839,0.041281368715543276,0.18981969322502018
050809,05,2025,0.019847254651922705,0.009517133937162511,0.7716923133805602
050810,05,2025,0.006728781092536057,0.02978450088139394,0.2616255365589061
050901,05,2025,0.0005076224511416359,0.4755673862112094,0.019737155113664584
050902,05,2025,0.019847254651922705,0.006334608954352301,0.7716923133805602
050903,05,2025,0.017733362670349133,0.011198693579369848,0.689500885794927
050904,05,2025,0.010254277028544177,0.019445613969730425,0.3987023344528814
050905,05,2025,0.002575537277548417,0.0796942343010826,0.10014091897171615
050906,05,2025,0.0035735486286050454,0.05681903374447256,0.138945161764174
050907,05,2025,0.000885500667087071,0.24984894595631732,0.03442965136834444
050908,05,2025,0.0011173107013358824,0.1933349482920947,0.043442788184068354
050909,05,2025,0.0004310232181244793,0.5811955447751749,0.016758857088730452
050910,05,2025,0.0004701741903159907,0.5220055485403301,0.018281108142159573
050911,05,2025,0.0008172194787246812,0.2733572671151708,0.03177477193379041
051001,05,2025,0.001974148577186186,0.10521116583257312,0.07675798538404736
051002,05,2025,0.00563478405820699,0.035669206281861675,0.21908922022403787
051003,05,2025,0.003882062590544902,0.05218778777232368,0.1509406672975555
051004,05,2025,0.019847254651922705,0.002166808171327724,0.7716923133805602
051005,05,2025,0.0034934347884188676,0.05815923194700374,0.13583021031364267
051006,05,2025,0.004023142486733985,0.05031244314400254,0.15642607439143263
051007,05,2025,0.007966316266626269,0.025100054726323585,0.30974284034383914
051008,05,2025,0.002641021872139363,0.07764342505452236,0.10268706246495639
051009,05,2025,0.0021076086579850275,0.09823221745698349,0.08194712213378104
051010,05,2025,0.014835164290420812,0.013401070419622928,0.5768143983352614
051011,05,2025,0.0015267150217327628,0.13809297905593623,0.0593610687047679
051012,05,2025,0.0024658203331583742,0.0833842163357567,0.09587495251346867
051101,05,2025,0.0007413407067335041,0.3052457642786711,0.028824486560761503
051102,05,2025,0.015065858991652114,0.01319451983884084,0.5857841692582427
051103,05,2025,0.019847254651922705,0.0,0.7716923133805602
051104,05,2025,0.00011720188416496674,4.392523421291494,0.004556992627444414
051105,05,2025,0.007994870673871671,0.025009295840426958,0.31085308037304543
051106,05,2025,0.001963231413706494,0.10582614798534457,0.07633350898723847
051107,05,2025,0.0003752140967993138,0.6927100743524602,0.014588911134065071
051108,05,2025,8.062933127407614e-05,10.58042862391708,0.003134994550553202
060101,06,2025,0.003509435021644759,0.07065868250018302,0.18680302299139842
060102,06,2025,0.004067833810610649,0.06067123659460357,0.2165259217401199
060103,06,2025,0.010984467567133959,0.022052563833035634,0.5846900526255994
060104,06,2025,0.0027782408022730912,0.09007099560668641,0.14788243043731597
060105,06,2025,0.005598388312048569,0.043727696911281394,0.297995504723793
060106,06,2025,0.004710832336408996,0.05217790353610721,0.2507519631562822
060107,06,2025,0.007133020637967775,0.03416126493423704,0.3796821454206405
060108,06,2025,0.007999677302317484,0.03040468797099524,0.42581324167906126
060109,06,2025,0.016994437503441664,0.014198786160076604,0.9045935542620359
060110,06,2025,0.02407993727711718,0.0,1.0
060111,06,2025,0.008637329495237841,0.02812879132029074,0.45975470419937076
060112,06,2025,0.005609537713036033,0.04363891529360028,0.29858897398484385
060201,06,2025,0.02407993727711718,0.007201025687667476,1.0
060202,06,2025,0.005593230225168004,0.04376889258315883,0.297720945936923
060203,06,2025,0.021839593707253784,0.011031455821819134,1.0
060204,06,2025,0.012177190743986271,0.019871261884581368,0.6481772788183485
060301,06,2025,0.007488290796947869,0.03251447700264901,0.3985927504800876
060302,06,2025,0.02407993727711718,0.0,1.0
060303,06,2025,0.005159818071525741,0.04753144723649335,0.27465093609139446
060304,06,2025,0.007775532230018108,0.031294738784874425,0.413882267936591
060305,06,2025,0.021482601624917164,0.011215797817434063,1.0
060306,06,2025,0.0029564562995005126,0.08441871942258349,0.15736862790804018
060307,06,2025,0.0062725369456516555,0.03893774630976658,0.33387962907026864
060308,06,2025,0.02407993727711718,0.0015056615339177528,1.0
060309,06,2025,0.009847774990838883,0.024629115439883775,0.5241852681932934
060310,06,2025,0.010944473561390238,0.022134035092678184,0.5825612196002308
060311,06,2025,0.011877081906279516,0.020378448889644137,0.6322028448241888
060312,06,2025,0.002477457982157324,0.10154460702100983,0.13187212116674563
060401,06,2025,0.02407993727711718,0.008505322091021941,1.0
060402,06,2025,0.003967814769909656,0.062247265625,0.21120202799528323
060403,06,2025,0.003625010469578001,0.06833064250456981,0.19295496566147421
060404,06,2025,0.02407993727711718,0.002757622549931208,1.0
060405,06,2025,0.0031651105202797135,0.07864045946379941,0.16847504217730966
060406,06,2025,0.004893043097534832,0.05018691773884875,0.2604508237392365
060407,06,2025,0.006124979468113998,0.039894269713273284,0.3260253212688661
060408,06,2025,0.004164502525865969,0.05922200959676394,0.2216714816741304
060409,06,2025,0.0031647316108385616,0.07865023591438713,0.16845487328157271
060410,06,2025,0.02407993727711718,0.007205604345013059,1.0
060411,06,2025,0.0005498436375553335,0.5461474609375,0.02926751828554589
060412,06,2025,0.0007125085352676164,0.39973280526427574,0.037925975968856974
060413,06,2025,0.004014702244094554,0.061498376597528874,0.21369779208954623
060414,06,2025,0.0023500349029155067,0.1073362483534702,0.12508954327188884
060415,06,2025,0.001650720522424962,0.1562138710510668,0.087865876359325
060416,06,2025,0.0011048356973423906,0.24217993782480382,0.05880908092027918
060417,06,2025,0.004640788961402806,0.05298593143065859,0.24702363819486312
060418,06,2025,0.002598605782204704,0.09658913431782562,0.13832067346591365
060419,06,2025,0.02407993727711718,0.009534071805768476,1.0
060501,06,2025,0.0009130911984427257,0.3000581497173043,0.04860275089407418
060502,06,2025,0.0019449418233903758,0.13110277527257017,0.10352692382417952
060503,06,2025,0.011414653811703424,0.02121271258615619,0.6075883511948178
060504,06,2025,0.00456132695940363,0.053933448942282455,0.24279397099919076
060505,06,2025,0.003288678327930366,0.0755767530789234,0.17505240858278406
060506,06,2025,0.0009814123657809139,0.2765247583389282,0.05223940480399423
060507,06,2025,0.0015272132197904121,0.16986604880171213,0.08129173056339158
060508,06,2025,0.0008689464637353514,0.3175053362309121,0.04625297953725162
060601,06,2025,0.00816647179048949,0.029774539875534346,0.43469151251657945
060602,06,2025,0.0015666306710791717,0.16525717987411323,0.08338987428565532
060603,06,2025,0.002267181076079835,0.11146989916617867,0.12067933330252018
060604,06,2025,0.00837017798326065,0.02903949297391451,0.44553454918117824
060605,06,2025,0.00776219756429691,0.03134933398787383,0.41317247965103043
060606,06,2025,0.004933146073910252,0.04976894627863438,0.26258545714081755
060607,06,2025,0.0018009250719531603,0.14230093557300377,0.09586108463241577
060608,06,2025,0.0017960333024832722,0.14271494291934936,0.09560070160235076
060609,06,2025,0.0033616263333647763,0.07387759571983701,0.1789353435430542
060610,06,2025,0.002790698912419008,0.08965139765869883,0.14854556071944505
060611,06,2025,0.0018922063009600629,0.13499294773018738,0.10071987512595454
060612,06,2025,0.003737343502825589,0.06621031751457883,0.19893431848123608
060613,06,2025,0.00227033456644939,0.11130675402554599,0.12084718981799172
060614,06,2025,0.003333057027288916,0.07453387370527371,0.17741463359777188
060615,06,2025,0.003183388513657529,0.07817172683047927,0.16944795787346423
060701,06,2025,0.007723089880829629,0.03151055398809664,0.41109082449889855
060702,06,2025,0.017125438139801313,0.014089411312771827,0.911566561237475
060703,06,2025,0.004161674130222365,0.05926342837835672,0.2215209295615589
060801,06,2025,0.0006414411458232204,0.4528673571282261,0.034143143945342735
060802,06,2025,0.0021621351853770465,0.11719147984011578,0.11508786635268949
060803,06,2025,0.0002475767218476323,1.6321323852843175,0.013178212384101454
060804,06,2025,0.001368986947965876,0.1912728674367404,0.07286953561999307
060805,06,2025,0.00014591440455580715,4.165911120903202,0.007766848994468649
060806,06,2025,0.0009813330409580612,0.2765499506241236,0.05223518243868022
060807,06,2025,0.0013551885676900144,0.19339767802845348,0.07213506436407342
060808,06,2025,0.0016688960065961332,0.15438757579799664,0.088833335613184
060809,06,2025,0.005723705339393191,0.04275013017065731,0.3046659799985566
060810,06,2025,0.0003421293322199739,1.0144168114682885,0.018211134589625956
060811,06,2025,0.0029973956470265737,0.08321901318823142,0.15954778034425754
060812,06,2025,0.0023185618494752512,0.1088698721508494,0.12341427033218524
060901,06,2025,0.02407993727711718,0.0036162943617888293,1.0
060902,06,2025,0.0014987313169601815,0.1733592382877216,0.07977567298819224
060903,06,2025,0.0027029294677598783,0.09269355483520292,0.14387369830071375
060904,06,2025,0.002494813290191146,0.10080374581473214,0.13279592342712923
060905,06,2025,0.0007831444008872506,0.35791495250679595,0.04168583849601036
060906,06,2025,0.02407993727711718,0.006186266040604479,1.0
060907,06,2025,0.00371021487985321,0.06671024063258495,0.19749029437206217
061001,06,2025,0.021569254475377674,0.011170488467319406,1.0
061002,06,2025,0.016662439156286638,0.01448373540618716,0.8869216798736504
061003,06,2025,0.02407993727711718,0.009079278831602271,1.0
061004,06,2025,0.02407993727711718,0.006559736502644483,1.0
061005,06,2025,0.008892641570400346,0.027310272742962015,0.47334466017587745
061006,06,2025,0.01016604826357326,0.023848918839996937,0.5411265733086345
061007,06,2025,0.004836328223743139,0.050790152472255254,0.25743195893406945
061101,06,2025,0.0033680053257779535,0.07373263570668165,0.17927488966916033
061102,06,2025,0.00020272594831965244,2.260588233150653,0.010790859426472791
061103,06,2025,0.00635536124520033,0.038420677185058594,0.338288267337515
061104,06,2025,0.0023383046540235725,0.10790276839743534,0.124465156172558
061105,06,2025,0.0018356498129982878,0.13942962252991248,0.09770944100881712
061106,06,2025,0.007892105775839698,0.030825435251429462,0.42008733816185295
061107,06,2025,0.0006820794351243605,0.4208902819403287,0.03630627141282158
061108,06,2025,0.002583101344120857,0.09719619370458132,0.13749539079620113
061109,06,2025,0.00024964939008950536,1.6110681119617125,0.013288538032204974
061110,06,2025,0.00015686333553395062,3.606487155047204,0.008349647477024057
061111,06,2025,0.0005927046309477021,0.4981847533224521,0.031548957629693196
061112,06,2025,0.004039378893217793,0.06111142976855338,0.21501130056743187
061113,06,2025,0.00024172099988690692,1.6945716542013018,0.012866519317464204
061201,06,2025,0.02407993727711718,0.009323732112270364,1.0
061202,06,2025,0.02407993727711718,0.0,1.0
061203,06,2025,0.02407993727711718,0.0,1.0
061204,06,2025,0.00424168857884199,0.0581136275865005,0.2257800028291787
061301,06,2025,0.013582661554739098,0.017796892817522607,0.7229888067581799
061302,06,2025,0.010866902389713752,0.022293782701679303,0.578432199038009
061303,06,2025,0.0009315723992973959,0.2933078178992638,0.04958648308084242
061304,06,2025,0.02407993727711718,0.0068440350762294854,1.0
061305,06,2025,0.023449138535438722,0.010270383973784793,1.0
061306,06,2025,0.02407993727711718,0.0015949870531375592,1.0
061307,06,2025,0.006692384953784046,0.03645100800887398,0.35622763569593074
061308,06,2025,0.007112126116871108,0.03426332646105663,0.3785699550877972
061309,06,2025,0.002601238038356366,0.0964868228764079,0.1384607853082431
061310,06,2025,0.02407993727711718,0.009950343952622525,1.0
061311,06,2025,0.010891599075173298,0.022242673512162834,0.579746774026079
070101,07,2025,0.19070008431865282,0.003673201433588021,0.34623907484253363
070102,07,2025,0.19070008431865282,0.00013249824919244822,0.34623907484253363
070103,07,2025,0.012793948549624451,0.15987769762674967,0.02322896146182595
070104,07,2025,0.19070008431865282,0.0,0.34623907484253363
070105,07,2025,0.19070008431865282,0.0,0.34623907484253363
070106,07,2025,0.03370562985711143,0.05791193384038823,0.06119664886571658
070107,07,2025,0.19070008431865282,0.0,0.34623907484253363
080101,08,2025,0.012444221793718211,0.0,0.27025576003269075
080102,08,2025,0.012444221793718211,0.0005303911340068763,0.27025576003269075
080103,08,2025,0.012444221793718211,0.0,0.27025576003269075
080104,08,2025,0.012444221793718211,0.0052245865433903065,0.27025576003269075
080105,08,2025,0.012444221793718211,0.0,0.27025576003269075
080106,08,2025,0.012444221793718211,0.0,0.27025576003269075
080107,08,2025,0.012444221793718211,0.0,0.27025576003269075
080108,08,2025,0.012444221793718211,0.0,0.27025576003269075
080201,08,2025,0.004561104467315229,0.02751969773960734,0.09905519001799068
080202,08,2025,0.010214868746195349,0.012195718197422174,0.22184007665555716
080203,08,2025,0.0016816698695103298,0.0764102347103166,0.03652144555459547
080204,08,2025,0.012444221793718211,0.0,0.27025576003269075
080205,08,2025,0.0028184221038068586,0.044913227926164666,0.06120871360085835
080206,08,2025,0.0066303710494251605,0.018850767233552442,0.14399421650984134
080207,08,2025,0.0027261190807926924,0.04646874081556964,0.059204134764871935
080301,08,2025,0.012444221793718211,0.0014318543921858638,0.27025576003269075
080302,08,2025,0.012444221793718211,0.0,0.27025576003269075
080303,08,2025,0.012444221793718211,0.0,0.27025576003269075
080304,08,2025,0.012444221793718211,0.0006310994567704149,0.27025576003269075
080305,08,2025,0.012444221793718211,0.0,0.27025576003269075
080306,08,2025,0.012444221793718211,0.0,0.27025576003269075
080307,08,2025,0.012444221793718211,0.0,0.27025576003269075
080308,08,2025,0.012444221793718211,0.0,0.27025576003269075
080309,08,2025,0.012444221793718211,0.0,0.27025576003269075
080401,08,2025,0.012444221793718211,0.0,0.27025576003269075
080402,08,2025,0.012444221793718211,0.0,0.27025576003269075
080403,08,2025,0.012444221793718211,0.0,0.27025576003269075
080404,08,2025,0.012444221793718211,0.00016470763244126973,0.27025576003269075
080405,08,2025,0.012444221793718211,0.0,0.27025576003269075
080406,08,2025,0.012444221793718211,0.00011362016103626077,0.27025576003269075
080407,08,2025,0.012444221793718211,0.004262093633543456,0.27025576003269075
080408,08,2025,0.0038405206663498907,0.03276688220771474,0.08340600551892965
080501,08,2025,0.002602529773777654,0.048728386561075844,0.056520100145999806
080502,08,2025,0.0002232576374189248,0.7412867633010505,0.004848568555264107
080503,08,2025,6.860245142133856e-05,5.079678922086148,0.0014898647706792412
080504,08,2025,0.012444221793718211,0.0019817126486427524,0.27025576003269075
080505,08,2025,0.012444221793718211,0.0035764606739259355,0.27025576003269075
080506,08,2025,0.008038766921384997,0.015522616250174386,0.17458086974641002
080507,08,2025,0.003416839444811599,0.03690402511107207,0.07420476397595023
080508,08,2025,0.012444221793718211,0.004985923732156719,0.27025576003269075
080601,08,2025,0.012444221793718211,0.003655216253821843,0.27025576003269075
080602,08,2025,0.012444221793718211,0.009312891698145604,0.27025576003269075
080603,08,2025,0.002375079045128799,0.05351768195403629,0.05158046868009204
080604,08,2025,0.011690650443180328,0.010648013245523308,0.25389017273808934
