year,department_code,actual,panel_nowcast,panel_error,ar1_nowcast,ar1_error,rw_nowcast,rw_error
2013,17,0.03759056598053779,0.005924851851960879,-0.03166571412857691,0.009152191336839218,-0.02843837464369857,0.023563858367661603,-0.014026707612876187
2013,18,0.08700883228635903,0.03967273871634004,-0.047336093570018986,0.08426594918118291,-0.0027428831051761193,0.0955576591500727,0.008548826863713666
2013,19,0.4656417897711422,0.41020885613567426,-0.05543293363546792,0.4039507514249273,-0.061691038346214866,0.41878080841275056,-0.04686098135839162
2013,20,0.35111463141507115,0.33217437819623474,-0.01894025321883641,0.32215676260870413,-0.028957868806367026,0.3487446833159559,-0.002369948099115282
2013,21,0.32434468990400034,0.3251484231947317,0.0008037332907313566,0.3181827989791311,-0.00616189092486924,0.3590291550000979,0.03468446509609757
2013,22,0.29987854538538666,0.2625883454042575,-0.037290199981129146,0.26942551713957497,-0.030453028245811697,0.29647394300096813,-0.0034046023844185314
2013,23,0.11844166767858359,0.09600807504660386,-0.022433592631979735,0.10031529307979524,-0.018126374598788353,0.11693369679381713,-0.0015079708847664658
2013,24,0.12725649758642504,0.10866841775964402,-0.018588079826781026,0.14265258171248352,0.015396084126058474,0.1169675532217233,-0.01028894436470175
2013,25,0.13406555619608201,0.10713955351332394,-0.026926002682758077,0.07820677724630311,-0.055858778949778906,0.13236105103252035,-0.0017045051635616593
2014,01,0.5130969294951269,0.43241690011136563,-0.08068002938376123,0.4623217439718913,-0.050775185523235566,0.47312838166818677,-0.03996854782694009
2014,02,0.23943360807354955,0.21804385249747196,-0.021389755576077585,0.22631688819439505,-0.013116719879154498,0.2350491520492144,-0.004384456024335154
2014,03,0.42588202124796554,0.3999377627822875,-0.02594425846567805,0.3185473744754319,-0.10733464677253363,0.4275895056460568,0.0017074843980912635
2014,04,0.07772568807197362,0.06294940862601921,-0.014776279445954416,0.09429984663623092,0.0165741585642573,0.09051855056010456,0.01279286248813094
2014,05,0.4736937915812169,0.4725350315972013,-0.0011587599840156004,0.5115885587973541,0.037894767216137215,0.5192099582509839,0.045516166669767044
2014,06,0.5065252110719797,0.49739017373089983,-0.009135037341079844,0.5191079358923494,0.012582724820369706,0.5289397538829398,0.022414542810960114
2014,08,0.1868394508845775,0.16907997066081468,-0.017759480223762836,0.13432964687293747,-0.05250980401164004,0.18779539701432332,0.0009559461297458105
2014,09,0.5227952705513423,0.4548454638273224,-0.06794980672401996,0.39908204267188635,-0.12371322787945599,0.46555983753358066,-0.05723543301776168
2014,10,0.3996016985040803,0.3958683500696278,-0.003733348434452499,0.36112980362476543,-0.03847189487931485,0.4010717027237586,0.0014700042196783003
2014,11,0.040922641954783824,0.04400359434639647,0.003080952391612643,0.032123538170029345,-0.00879910378475448,0.04656565970173968,0.0056430177469558584
2014,12,0.18158848131082775,0.17395643887542286,-0.007632042435404884,0.16753851814530957,-0.014049963165518181,0.19515629828125078,0.01356781697042303
2014,13,0.27422507301751825,0.24282408306132228,-0.031400989956195974,0.29242333228131223,0.01819825926379398,0.29456264492580236,0.020337571908284113
2014,14,0.24699309282337636,0.231045264340424,-0.01594782848295237,0.22715536487585125,-0.019837727947525113,0.24745256626519482,0.00045947344181845873
2014,15,0.11998115753934374,0.12051652166305366,0.0005353641237099138,0.11924412485701308,-0.0007370326823306628,0.13144553056070768,0.011464373021363938
2014,16,0.3524106251783857,0.35888728356464344,0.006476658386257772,0.34352354249793454,-0.00888708268045113,0.37404809356352375,0.02163746838513808
2014,17,0.07344347877673302,0.016672991676664133,-0.056770487100068885,0.027696043941812187,-0.04574743483492083,0.03759056598053779,-0.03585291279619523
2014,18,0.11844162444961301,0.06881778704454504,-0.04962383740506797,0.07839150569586067,-0.040050118753752334,0.08700883228635903,-0.03143279216325398
2014,19,0.39032038749678766,0.4635736546960365,0.07325326719924885,0.45634939458825075,0.06602900709146309,0.4656417897711422,0.07532140227435452
2014,20,0.29613611386239364,0.33407821630024015,0.037942102437846514,0.3324762745751988,0.03634016071280516,0.35111463141507115,0.05497851755267752
2014,21,0.3281397707510535,0.2940607799652036,-0.034078990785849916,0.2878104271773929,-0.04032934357366058,0.32434468990400034,-0.003795080847053156
2014,22,0.2839721708623714,0.2688868930286519,-0.015085277833719546,0.28187261124791263,-0.0020995596144587902,0.29987854538538666,0.015906374523015243
2014,23,0.1176935849232174,0.10930894402998349,-0.008384640893233902,0.10645499527693154,-0.011238589646285851,0.11844166767858359,0.0007480827553661973
2014,24,0.15045746059759088,0.10577986459246097,-0.04467759600512991,0.14253879454644164,-0.007918666051149242,0.12725649758642504,-0.023200963011165837
2014,25,0.13931056994442811,0.11915650956468984,-0.02015406037973827,0.09731642451442761,-0.041994145430000504,0.13406555619608201,-0.0052450137483461
2015,01,0.42287437213107,0.48655370127468967,0.06367932914361968,0.5045151492998577,0.08164077716878776,0.5130969294951269,0.09022255736405688
2015,02,0.24045289448446142,0.22816653330582792,-0.012286361178633493,0.23259294314155943,-0.007859951342901988,0.23943360807354955,-0.0010192864109118682
2015,03,0.38664260610351225,0.3753807144854182,-0.011261891618094044,0.382944571282743,-0.003698034820769247,0.42588202124796554,0.03923941514445328
2015,04,0.08236673166839396,0.0818444106184554,-0.0005223210499385594,0.08151328688429726,-0.0008534447840966991,0.07772568807197362,-0.004641043596420341
2015,05,0.40724615749848325,0.4192539375848747,0.012007780086391473,0.46329920698005356,0.056053049481570305,0.4736937915812169,0.06644763408273363
2015,06,0.5084896452296676,0.4588873178874803,-0.04960232734218728,0.4966716613723383,-0.01181798385732924,0.5065252110719797,-0.0019644341576878777
2015,08,0.175957653613445,0.12642483335732585,-0.04953282025611916,0.15303427499934782,-0.022923378614097184,0.1868394508845775,0.010881797271132504
2015,09,0.45158685246752023,0.48813182048345,0.03654496801592977,0.4945341975667502,0.04294734509922998,0.5227952705513423,0.07120841808382211
2015,10,0.3560253580440661,0.40088238973661006,0.04485703169254396,0.37328107711644815,0.017255719072382047,0.3996016985040803,0.043576340460014185
2015,11,0.049603063960945146,0.028899605308832503,-0.020703458652112643,0.02984520173244235,-0.019757862228502794,0.040922641954783824,-0.008680422006161322
2015,12,0.19098455409238718,0.16356720231265034,-0.027417351779736837,0.15881802252260552,-0.032166531569781665,0.18158848131082775,-0.009396072781559434
2015,13,0.25860328784547953,0.2573189192007652,-0.0012843686447143177,0.2738428672603331,0.015239579414853544,0.27422507301751825,0.015621785172038716
2015,14,0.2076165690739536,0.22333749829885516,0.015720929224901564,0.23245752196244437,0.02484095288849078,0.24699309282337636,0.03937652374942277
2015,15,0.11508260028859923,0.11529847127972893,0.0002158709911296991,0.11008857378650667,-0.004994026502092561,0.11998115753934374,0.004898557250744506
2015,16,0.3496995814072689,0.34109328197781047,-0.008606299429458453,0.3261352751404047,-0.023564306266864232,0.3524106251783857,0.00271104377111675
2015,17,0.07145858706722791,0.03783921758238945,-0.03361936948483846,0.0637454456709209,-0.007713141396307008,0.07344347877673302,0.00198489170950511
2015,18,0.07764823031848249,0.06097981787329579,-0.0166684124451867,0.1112928048632989,0.03364457454481641,0.11844162444961301,0.04079339413113052
2015,19,0.3852993233356549,0.3767908494516646,-0.008508473883990342,0.38313217463390464,-0.0021671487017502766,0.39032038749678766,0.005021064161132738
2015,20,0.29432031458507313,0.2754074041850262,-0.018912910400046945,0.27568880830114156,-0.018631506283931565,0.29613611386239364,0.0018157992773205067
2015,21,0.34641148390495785,0.28745191793186764,-0.05895956597309021,0.30323410990577143,-0.04317737399918642,0.3281397707510535,-0.018271713153904356
2015,22,0.27551220858307474,0.25314340361612137,-0.02236880496695337,0.26837792470881017,-0.007134283874264569,0.2839721708623714,0.008459962279296684
2015,23,0.1513273552086579,0.10571768320244268,-0.04560967200621521,0.10820938419348743,-0.04311797101517047,0.1176935849232174,-0.0336337702854405
2015,24,0.12976062547066838,0.12541167962510047,-0.004348945845567914,0.15566541490981717,0.025904789439148784,0.15045746059759088,0.020696835126922497
2015,25,0.1144188066241636,0.13023721328466514,0.01581840666050155,0.11204093147623177,-0.002377875147931821,0.13931056994442811,0.02489176332026452
2016,01,0.3970988726634457,0.4055280198735618,0.008429147210116117,0.4181731684626382,0.02107429579919251,0.42287437213107,0.025775499467624308
2016,02,0.21678544672839659,0.23144950404666875,0.014664057318272167,0.23475853978637617,0.01797309305797959,0.24045289448446142,0.02366744775606483
2016,03,0.38162837656022564,0.3803244539359463,-0.0013039226242793078,0.34264685341723927,-0.03898152314298636,0.38664260610351225,0.005014229543286619
2016,04,0.08307346250191708,0.06565179777335453,-0.017421664728562547,0.08492649159282965,0.0018530290909125752,0.08236673166839396,-0.0007067308335231143
2016,05,0.37460397475576684,0.37414292063318144,-0.00046105412258540257,0.38696138988481565,0.01235741512904881,0.40724615749848325,0.03264218274271641
2016,06,0.482340709916918,0.48654202838490745,0.004201318467989434,0.5011630380817257,0.018822328164807667,0.5084896452296676,0.026148935312749533
2016,08,0.20434424785703606,0.16496583782019106,-0.039378410036845,0.14910976609049767,-0.05523448176653839,0.175957653613445,-0.02838659424359105
2016,09,0.44680284313591073,0.4032875320904714,-0.04351531104543932,0.41738962924679757,-0.029413213889113166,0.45158685246752023,0.004784009331609496
2016,10,0.3265402291966365,0.3475984132047643,0.02105818400812781,0.32821636029348666,0.0016761310968501641,0.3560253580440661,0.029485128847429598
2016,11,0.03026558599432622,0.030537996683327562,0.0002724106890013428,0.04120640055699254,0.01094081456266632,0.049603063960945146,0.019337477966618926
2016,12,0.17489558316234677,0.18624041228055171,0.011344829118204947,0.17458693010030585,-0.00030865306204092,0.19098455409238718,0.016088970930040414
2016,13,0.24467905985752778,0.23555161781841663,-0.009127442039111144,0.2591152398807663,0.014436180023238515,0.25860328784547953,0.01392422798795176
2016,14,0.14811718693688752,0.20852943621645692,0.0604122492795694,0.1912609786955779,0.043143791758690375,0.2076165690739536,0.05949938213706607
2016,15,0.11047215632650789,0.10385147826944024,-0.006620678057067647,0.10704095313401822,-0.0034312031924896708,0.11508260028859923,0.004610443962091343
2016,16,0.3416471768886236,0.35474575500408306,0.013098578115459447,0.3301553197096109,-0.011491857179012743,0.3496995814072689,0.008052404518645306
2016,17,0.07515928001949657,0.05992257520297917,-0.015236704816517399,0.0630869208752003,-0.01207235914429626,0.07145858706722791,-0.0037006929522686582
2016,18,0.09646371563143316,0.06735440483417271,-0.02910931079726045,0.07477290148795959,-0.02169081414347357,0.07764823031848249,-0.018815485312950672
2016,19,0.3583524890740344,0.36705777991110444,0.008705290837070057,0.3792840849938358,0.020931595919801427,0.3852993233356549,0.026946834261620534
2016,20,0.30704926368855245,0.2837265986571211,-0.023322665031431378,0.27863093023637237,-0.02841833345218009,0.29432031458507313,-0.012728949103479326
2016,21,0.3484593114089173,0.36588985158450216,0.017430540175584874,0.32887060052514,-0.019588710883777283,0.34641148390495785,-0.002047827503959432
2016,22,0.23528414697858013,0.2620083586281521,0.02672421164957195,0.2624385053296148,0.02715435835103469,0.27551220858307474,0.0402280616044946
2016,23,0.1455409648872395,0.15215745004814382,0.006616485160904323,0.14204907098072067,-0.003491893906518828,0.1513273552086579,0.005786390321418394
2016,24,0.11881738726251048,0.13162103751964038,0.0128036502571299,0.14143947605334703,0.022622088790836548,0.12976062547066838,0.010943238208157902
2016,25,0.1267924647738265,0.10849412968732819,-0.018298335086498307,0.08988642927870505,-0.03690603549512145,0.1144188066241636,-0.012373658149662903
2017,01,0.34880030642116494,0.36471728474701526,0.015916978325850317,0.3911000681331098,0.04229976171194488,0.3970988726634457,0.04829856624228074
2017,02,0.2235510931322694,0.1841043646565429,-0.0394467284757265,0.21385177873070796,-0.009699314401561437,0.21678544672839659,-0.00676564640387281
2017,03,0.35901719276674227,0.3529452301475407,-0.006071962619201565,0.3507204849608293,-0.008296707805912962,0.38162837656022564,0.02261118379348337
2017,04,0.0806088934187008,0.05395770780474678,-0.02665118561395402,0.08511032823665055,0.004501434817949748,0.08307346250191708,0.002464569083216281
2017,05,0.35607541704960033,0.35240554114583156,-0.003669875903768771,0.35177126708174844,-0.004304149967851889,0.37460397475576684,0.018528557706166515
2017,06,0.4753355107806845,0.46422595900274083,-0.01110955177794365,0.47490310205908043,-0.00043240872160404953,0.482340709916918,0.007005199136233542
2017,08,0.25249853598489375,0.17873370307189532,-0.07376483291299843,0.18710713215525437,-0.06539140382963937,0.20434424785703606,-0.048154288127857686
2017,09,0.3888265052604397,0.42726816333313694,0.03844165807269723,0.41951429688420994,0.030687791623770222,0.44680284313591073,0.05797633787547102
2017,10,0.34295398681759115,0.30355635788441654,-0.03939762893317461,0.30031203072905005,-0.0426419560885411,0.3265402291966365,-0.01641375762095465
2017,11,0.03277804283456014,0.02104048952880061,-0.011737553305759527,0.02358668105081844,-0.009191361783741695,0.03026558599432622,-0.002512456840233917
2017,12,0.21206975363075206,0.15690445941096687,-0.055165294219785194,0.16021606206669278,-0.05185369156405928,0.17489558316234677,-0.03717417046840529
2017,13,0.23483905476318448,0.23106317000384827,-0.003775884759336212,0.24577385805488103,0.010934803291696549,0.24467905985752778,0.009840005094343296
2017,14,0.18488340889730684,0.12910282310196422,-0.05578058579534262,0.12509168317383493,-0.05979172572347191,0.14811718693688752,-0.036766221960419315
2017,15,0.13432265103653523,0.08481862486552454,-0.0495040261710107,0.10387643835766293,-0.030446212678872306,0.11047215632650789,-0.023850494710027342
2017,16,0.35319278056447895,0.32314377100424624,-0.03004900956023271,0.32538379335117334,-0.027808987213305603,0.3416471768886236,-0.011545603675855332
2017,17,0.045685416511676666,0.0395073038874176,-0.0061781126242590675,0.06718543765057268,0.021500021138896014,0.07515928001949657,0.0294738635078199
2017,18,0.09200753975286366,0.07061031989047427,-0.02139721986238939,0.09272792389873624,0.0007203841458725824,0.09646371563143316,0.004456175878569502
2017,19,0.3854690123976097,0.32715175041046757,-0.058317261987142155,0.3522866465908488,-0.03318236580676093,0.3583524890740344,-0.027116523323575337
2017,20,0.2865438830371352,0.28417156553850764,-0.002372317498627541,0.2951140238497809,0.008570140812645732,0.30704926368855245,0.02050538065141727
2017,21,0.3272332209610576,0.327194323694374,-3.889726668360183e-05,0.3339178481100267,0.006684627148969113,0.3484593114089173,0.02122609044785967
2017,22,0.26096387059113046,0.21432017196161074,-0.046643698629519725,0.22184310496264975,-0.039120765628480714,0.23528414697858013,-0.02567972361255033
2017,23,0.1392009438698095,0.13981854377225128,0.0006175999024417844,0.13793717877967315,-0.0012637650901363429,0.1455409648872395,0.006340021017430003
2017,24,0.11827317229295835,0.09126403921130041,-0.027009133081657935,0.13189924672872264,0.013626074435764288,0.11881738726251048,0.0005442149695521342
2017,25,0.13886267781124478,0.10424691866618593,-0.03461575914505885,0.10740738068899247,-0.03145529712225231,0.1267924647738265,-0.012070213037418287
2018,01,0.3351273557966876,0.3360541171686044,0.0009267613719167733,0.3379161306270395,0.0027887748303518922,0.34880030642116494,0.01367295062447732
2018,02,0.20314534403524004,0.20070002573635984,-0.0024453182988802002,0.22050498788539913,0.01735964385015909,0.2235510931322694,0.020405749097029358
2018,03,0.3176823388092781,0.34677592493778686,0.029093586128508764,0.33001556400821763,0.012333225198939535,0.35901719276674227,0.04133485395746417
2018,04,0.08579271348327212,0.0788029311861794,-0.006989782297092725,0.08274044713694328,-0.0030522663463288385,0.0806088934187008,-0.005183820064571326
2018,05,0.374644545508533,0.35910732579067445,-0.015537219717858541,0.3349975243368399,-0.03964702117169311,0.35607541704960033,-0.01856912845893266
2018,06,0.4188344834716084,0.43915534608943385,0.020320862617825453,0.4689140298177996,0.05007954634619122,0.4753355107806845,0.05650102730907608
2018,08,0.2294291432102712,0.2550582265891157,0.02562908337884451,0.23943726814831737,0.010008124938046176,0.25249853598489375,0.023069392774622555
2018,09,0.38723295356869364,0.3752506024410513,-0.011982351127642343,0.3579367502581804,-0.029296203310513247,0.3888265052604397,0.0015935516917460757
2018,10,0.29861101735722034,0.35915758320370617,0.06054656584648582,0.325072093942265,0.02646107658504465,0.34295398681759115,0.04434296946037081
2018,11,0.030718009071902173,0.01985630515957492,-0.010861703912327252,0.027146299435953508,-0.0035717096359486646,0.03277804283456014,0.002060033762657964
2018,12,0.21476197793328863,0.19329458596804241,-0.02146739196524622,0.20099660987782283,-0.013765368055465799,0.21206975363075206,-0.002692224302536572
2018,13,0.20830698936098893,0.20178028124886185,-0.006526708112127078,0.23623085328614699,0.027923863925158054,0.23483905476318448,0.026532065402195548
2018,14,0.11994536617962338,0.17286244102963932,0.05291707485001594,0.17353845957520472,0.05359309339558134,0.18488340889730684,0.06493804271768346
2018,15,0.1321596431481337,0.11880251439371244,-0.013357128754421257,0.12696188882237366,-0.005197754325760029,0.13432265103653523,0.0021630078884015413
2018,16,0.32716962040468595,0.33267608499858575,0.005506464593899807,0.34086996206414016,0.013700341659454218,0.35319278056447895,0.026023160159793002
2018,17,0.032170570840748064,0.033893622993911715,0.0017230521531636511,0.04232231412383267,0.010151743283084609,0.045685416511676666,0.013514845670928602
2018,18,0.08689768941313465,0.07765077039155827,-0.009246919021576386,0.08928405037471787,0.00238636096158322,0.09200753975286366,0.005109850339729008
2018,19,0.34992437133673665,0.36463530199912164,0.014710930662384991,0.38105458946183596,0.031130218125099307,0.3854690123976097,0.03554464106087307
2018,20,0.2753346597261651,0.26599787110072987,-0.009336788625435244,0.2761910513606452,0.0008563916344800915,0.2865438830371352,0.011209223310970073
2018,21,0.36988120935040847,0.31713837866483774,-0.05274283068557073,0.31464462853194575,-0.05523658081846272,0.3272332209610576,-0.042647988389350855
2018,22,0.24891850440386143,0.2506512483292303,0.0017327439253688737,0.25135228510761126,0.0024337807037498327,0.26096387059113046,0.012045366187269035
2018,23,0.13576456933312026,0.15316511753952558,0.017400548206405325,0.13312969670643326,-0.0026348726266869904,0.1392009438698095,0.0034363745366892406
2018,24,0.1090372442279781,0.10380384958760354,-0.005233394640374561,0.12943144548130647,0.020394201253328373,0.11827317229295835,0.009235928064980248
2018,25,0.10634047661737307,0.11576334578163994,0.009422869164266864,0.12247504718111195,0.016134570563738876,0.13886267781124478,0.03252220119387171
2019,01,0.3048921400041852,0.3185321645554839,0.013640024551298702,0.3247350950305893,0.019842955026404097,0.3351273557966876,0.030235215792502435
2019,02,0.1754283719021675,0.1974773466546812,0.02204897475251369,0.202538322833068,0.02710995093090049,0.20314534403524004,0.02771697213307253
2019,03,0.29083975520359345,0.3225936641621665,0.03175390895857305,0.28499998733110915,-0.005839767872484303,0.3176823388092781,0.026842583605684645
2019,04,0.060095843564312364,0.07874331784503615,0.01864747428072378,0.08675625846833207,0.026660414904019707,0.08579271348327212,0.02569686991895976
2019,05,0.3935614657470859,0.36128550170610796,-0.032275964040977934,0.36155048361048364,-0.03201098213660225,0.374644545508533,-0.018916920238552903
2019,06,0.3795968893948592,0.4112376342414567,0.03164074484659751,0.40849335897529415,0.028896469580434958,0.4188344834716084,0.039237594076749205
2019,08,0.23000618502046946,0.22501558106723774,-0.004990603953231726,0.21823868728872997,-0.01176749773173949,0.2294291432102712,-0.0005770418101982699
2019,09,0.3691251588322439,0.3699778065007288,0.0008526476684849182,0.36235989397624796,-0.006765264855995934,0.38723295356869364,0.018107794736449745
2019,10,0.2936796102256394,0.28017471743853883,-0.013504892787100542,0.2797821417405257,-0.013897468485113695,0.29861101735722034,0.004931407131580967
2019,11,0.025792065090879272,0.015166559760563223,-0.01062550533031605,0.025985048996946532,0.00019298390606726015,0.030718009071902173,0.0049259439810229
2019,12,0.20660677449145315,0.2054003082595689,-0.0012064662318842512,0.20487865638406016,-0.001728118107392984,0.21476197793328863,0.008155203441835485
2019,13,0.24729943842963692,0.18314208343266744,-0.06415735499696948,0.2105891724525296,-0.03671026597710733,0.20830698936098893,-0.03899244906864799
2019,14,0.10219737275802286,0.11166469326215846,0.009467320504135596,0.10453818174199427,0.002340808983971404,0.11994536617962338,0.017747993421600522
2019,15,0.142225217608406,0.12150914979103318,-0.020716067817372827,0.12580679010664858,-0.016418427501757427,0.1321596431481337,-0.010065574460272314
2019,16,0.3216204186803272,0.325988764508465,0.004368345828137776,0.3155588981715196,-0.006061520508807594,0.32716962040468595,0.005549201724358743
2019,17,0.09150518310152628,0.003028659389423618,-0.08847652371210266,0.03065372629247884,-0.06085145680904744,0.032170570840748064,-0.05933461226077821
2019,18,0.09232600528214857,0.07852530250841266,-0.013800702773735907,0.08515103095215842,-0.007174974329990147,0.08689768941313465,-0.005428315869013919
2019,19,0.3031718042149318,0.32623446009550294,0.02306265588057116,0.34662245465676944,0.04345065044183766,0.34992437133673665,0.04675256712180487
2019,20,0.24182774478743563,0.269347675716977,0.02751993092954136,0.2664332089863702,0.024605464198934557,0.2753346597261651,0.03350691493872948
2019,21,0.34672616856581057,0.38032887464182696,0.0336027060760164,0.3581468743059373,0.011420705740126713,0.36988120935040847,0.023155040784597902
2019,22,0.25377396476058295,0.24087307488757517,-0.012900889873007776,0.24055265836486805,-0.013221306395714894,0.24891850440386143,-0.004855460356721519
2019,23,0.1327709691051847,0.13254034482234214,-0.00023062428284256753,0.13072413669071783,-0.002046832414466876,0.13576456933312026,0.0029936002279355445
2019,24,0.1368868199475401,0.10639835318840844,-0.030488466759131652,0.12125260348694808,-0.015634216460592015,0.1090372442279781,-0.027849575719561995
2019,25,0.12323242439533602,0.10941075273591012,-0.013821671659425896,0.09182582756783211,-0.03140659682750391,0.10634047661737307,-0.01689194777796295
2020,01,0.36118147747032103,0.282098518428916,-0.07908295904140505,0.29237493612061316,-0.06880654134970787,0.3048921400041852,-0.05628933746613585
2020,02,0.2982835780444342,0.17070506472835983,-0.1275785133160744,0.17720421614928394,-0.12107936189515028,0.1754283719021675,-0.12285520614226672
2020,03,0.35466443416632815,0.2774285972238238,-0.07723583694250435,0.2590727383100964,-0.09559169585623173,0.29083975520359345,-0.0638246789627347
2020,04,0.18564759319324967,0.04874101442844747,-0.1369065787648022,0.06552038674567628,-0.12012720644757338,0.060095843564312364,-0.1255517496289373
2020,05,0.4636770931245755,0.373219703703332,-0.09045738942124348,0.3843014145837603,-0.07937567854081518,0.3935614657470859,-0.07011562737748961
2020,06,0.4253306148262102,0.36617799272074764,-0.05915262210546257,0.3648038468536671,-0.06052676797254308,0.3795968893948592,-0.04573372543135101
2020,08,0.32140259112336955,0.21512007346672682,-0.10628251765664273,0.22003219124379442,-0.10137039987957513,0.23000618502046946,-0.09139640610290009
